name,price,url,image_url,image_path,category,pet_type
Whiskas Ocean Fish Dry Food For Mother & Baby(Kitten),216.20,https://headsupfortails.com/products/whiskas-ocean-fish-kitten-mother-baby-cat-dry-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301140799_2.jpg?v=1744608879,cat_images\Whiskas Ocean Fish Dry Food For Mother & Baby(Kitt.jpg,Kitten Food,Cat
Royal Canin Persian Kitten Dry Cat Food,570.40,https://headsupfortails.com/products/royal-canin-persian-kitten-dry-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/PersianKitten-1.png?v=1743273610,cat_images\Royal Canin Persian Kitten Dry Cat Food.jpg,Kitten Food,Cat
Sheba Chicken Premium Loaf Wet Kitten Food - 70 gm Packs,266.00,https://headsupfortails.com/products/sheba-chicken-premium-loaf-wet-kitten-food-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301000123_1.jpg?v=1744608662,cat_images\Sheba Chicken Premium Loaf Wet Kitten Food - 70 gm.jpg,Kitten Food,Cat
Royal Canin Instinctive Wet Kitten Food - 85 g packs,105.60,https://headsupfortails.com/products/royal-canin-instinctive-wet-kitten-food-85-g-pack-of-4,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninKittenFoodinGravy85gx12.jpg?v=1743273471,cat_images\Royal Canin Instinctive Wet Kitten Food - 85 g pac.jpg,Kitten Food,Cat
Farmina N&D Chicken & Pomegranate Grain Free Dry Kitten Food,731.40,https://headsupfortails.com/products/farmina-n-d-grain-free-food-for-kittens-chicken-pomegranate,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/FarminaN_DChicken_PomegranateGrainFreeDryKittenFood.jpg?v=1743766531,cat_images\Farmina N&D Chicken & Pomegranate Grain Free Dry K.jpg,Kitten Food,Cat
Signature Grain Zero Mother & Kitten Dry Cat Food - All Breed Formula,409.40,https://headsupfortails.com/products/signature-grain-zero-mother-kitten-dry-cat-food-all-breed-formula,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Mother_Kitten1-2kg-Front.jpg?v=1668677962,cat_images\Signature Grain Zero Mother & Kitten Dry Cat Food .jpg,Kitten Food,Cat
Whiskas Mackerel Flavour Dry Food For (2-12 Months) Kitten,216.20,https://headsupfortails.com/products/whiskas-mackerel-flavour-dry-kitten-food-2-12-months,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301001915_2.jpg?v=1744608782,cat_images\Whiskas Mackerel Flavour Dry Food For (2-12 Months.jpg,Kitten Food,Cat
Royal Canin Kitten Dry Cat Food,423.00,https://headsupfortails.com/products/royal-canin-kitten-dry-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3182550702423_01.jpg?v=1743273642,cat_images\Royal Canin Kitten Dry Cat Food.jpg,Kitten Food,Cat
"Sheba Kitten & Adult, Chicken Flavour Irresistible Dry Cat Food",276.00,https://headsupfortails.com/products/sheba-kitten-adult-chicken-flavour-irresistible-dry-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/ShebaKittenandAdult_IrresistibleDryCatFood_ChickenFlavour_400gPack_7.jpg?v=1744608519,"cat_images\Sheba Kitten & Adult, Chicken Flavour Irresistible.jpg",Kitten Food,Cat
Applaws Chicken Breast Natural Wet Kitten Food - 70 g,165.00,https://headsupfortails.com/products/applaws-natural-cat-food-for-kittens-chicken-breast-70-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Applaws-Natural-Premium-Wet-Cat-Food-for-Kitten_-Chicken-Breast-in-Broth-70g-Can-_1.jpg?v=1734093677,cat_images\Applaws Chicken Breast Natural Wet Kitten Food - 7.jpg,Kitten Food,Cat
Whiskas Tuna in Jelly (2-12 Months) Wet Food For Kitten - 80 gm Pack,190.00,https://headsupfortails.com/products/whiskas-tuna-in-jelly-months-wet-food-for-kitten-packs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301006025_1.jpg?v=1744608334,cat_images\Whiskas Tuna in Jelly (2-12 Months) Wet Food For K.jpg,Kitten Food,Cat
Whiskas Chicken in Gravy (2-12 Months) Wet Food For Junior Kitten - 80 gm Pack,190.00,https://headsupfortails.com/products/whiskas-chicken-in-gravy-wet-food-for-junior-kitten,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301005981_1.jpg?v=1744608343,cat_images\Whiskas Chicken in Gravy (2-12 Months) Wet Food Fo.jpg,Kitten Food,Cat
Me-O Kitten Ocean Fish Dry Cat Food,960.00,https://headsupfortails.com/products/me-o-kitten-ocean-fish-cat-food-2-8-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/ME-OKittenOceanFishDryCatFood.jpg?v=1636463071,cat_images\Me-O Kitten Ocean Fish Dry Cat Food.jpg,Kitten Food,Cat
Whiskas Persian (3 In 1) Hair Solution Dry Food For Kitten,192.70,https://headsupfortails.com/products/whiskas-hair-related-solution-dry-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8906002486021_1.jpg?v=1744608316,cat_images\Whiskas Persian (3 In 1) Hair Solution Dry Food Fo.jpg,Kitten Food,Cat
Me-O Persian Dry Kitten Food,450.00,https://headsupfortails.com/products/me-o-persian-kitten-food-1-1-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/MeOPersianKittenCatDryFood.jpg?v=1694176444,cat_images\Me-O Persian Dry Kitten Food.jpg,Kitten Food,Cat
Whiskas Chicken With Salmon In Jelly Wet Food For Junior (2-12 Months) Kitten - 80 gm Pack,658.00,https://headsupfortails.com/products/whiskas-chicken-with-salmon-junior-kitten-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_cba76c55-f16e-4b67-802c-2dde8a70feac.jpg?v=1744608388,cat_images\Whiskas Chicken With Salmon In Jelly Wet Food For .jpg,Kitten Food,Cat
Beaphar Lactol Milk Replacement Powder Dry Food For New Born Kitten,1150.00,https://headsupfortails.com/products/beaphar-lactol-new-born-milk-replacement-powder-dry-food-for-kitten,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Frame106723694_1_1800x1800copy.jpg?v=1736932207,cat_images\Beaphar Lactol Milk Replacement Powder Dry Food Fo.jpg,Kitten Food,Cat
Me-O Oceanfish Dry Kitten Food - 1.2 kg,425.00,https://headsupfortails.com/products/me-o-kitten-oceanfish-1-2-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Me-OKittenOceanfishDryCatFood-1.2kg.jpg?v=1636463672,cat_images\Me-O Oceanfish Dry Kitten Food - 1.2 kg.jpg,Kitten Food,Cat
Sheba Rich Chicken Premium Loaf Wet Kitten Food Box - (28 x 70gm),1803.20,https://headsupfortails.com/products/sheba-rich-chicken-premium-loaf-wet-kitten-food-box-28-x-70gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/18853301004364_1_698b019d-9d13-4dc4-9c9c-bbd516083445.jpg?v=1744608303,cat_images\Sheba Rich Chicken Premium Loaf Wet Kitten Food Bo.jpg,Kitten Food,Cat
Royal Canin Kitten Jelly Wet Cat Food - 85 g packs,105.60,https://headsupfortails.com/products/royal-canin-kitten-jelly-wet-cat-food-85-g-packs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninKittenJellyWetCatFood-85gpacks.jpg?v=1743273481,cat_images\Royal Canin Kitten Jelly Wet Cat Food - 85 g packs.jpg,Kitten Food,Cat
"Sheba Kitten & Adult, Salmon Flavour Irresistible Dry Cat Food - 1.5 kg",967.12,https://headsupfortails.com/products/sheba-kitten-adult-salmon-flavour-irresistible-dry-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/ShebaKittenandAdult_IrresistibleDryCatFood_SalmonFlavour_1_13.jpg?v=1744608522,"cat_images\Sheba Kitten & Adult, Salmon Flavour Irresistible .jpg",Kitten Food,Cat
Royal Canin Loaf Wet Kitten Food - 85 g packs,106.00,https://headsupfortails.com/products/royal-canin-loaf-wet-kitten-food-85-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/9003579003848_01.jpg?v=1743273478,cat_images\Royal Canin Loaf Wet Kitten Food - 85 g packs.jpg,Kitten Food,Cat
Royal Canin Persian Kitten Dry Food & Anchovy Fish Treats,2595.12,https://headsupfortails.com/products/royal-canin-kitten-dry-food-anchovy-fish-treats,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFTCB1081.jpg?v=1743273391,cat_images\Royal Canin Persian Kitten Dry Food & Anchovy Fish.jpg,Kitten Food,Cat
Whiskas Tasty Mix Chicken Tuna With Sweet Potato In Gravy Wet Food For Junior (2-12 Months) Kitten - 70 gm Pack,658.00,https://headsupfortails.com/products/whiskas-tasty-mix-chicken-tuna-junior-kitten-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_a59f5193-0e5b-4096-9d5c-9fdc9e0ed09c.jpg?v=1744608396,cat_images\Whiskas Tasty Mix Chicken Tuna With Sweet Potato I.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast In Broth Canned Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-in-broth-canned-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0520_aff70aaf-c988-4f16-b17e-fc16b01b1fb7.jpg?v=1741764320,cat_images\Meowsi by HUFT Chicken Breast In Broth Canned Cat .jpg,Kitten Food,Cat
Me-O Tuna & Sardine Jelly Wet Kitten Food - 80 g packs,45.00,https://headsupfortails.com/products/me-o-tuna-sardine-jelly-wet-kitten-food-80-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/Me-OTuna_SardineJellyWetKittenFood-80g_c9b06b72-cdb0-4e7e-b76d-a2b656768402.jpg?v=1652849803,cat_images\Me-O Tuna & Sardine Jelly Wet Kitten Food - 80 g p.jpg,Kitten Food,Cat
Me-O Chicken Chunk In Gravy Wet Food For Kitten - 80 gm Pack,45.00,https://headsupfortails.com/products/me-o-chicken-chunk-in-gravy-wet-kitten-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8850477028562-1.jpg?v=1710747965,cat_images\Me-O Chicken Chunk In Gravy Wet Food For Kitten - .jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Duck In Broth Canned Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-duck-in-broth-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0527-2.jpg?v=1741696790,cat_images\Meowsi by HUFT Chicken Breast With Duck In Broth C.jpg,Kitten Food,Cat
Whiskas Mackerel In Jelly Wet Food For Junior (2-12 Months) Kitten - 80 gm Pack,190.00,https://headsupfortails.com/products/whiskas-mackerel-in-jelly-kitten-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_4fd38d38-704e-4402-9e5d-849cf1080bcc.jpg?v=1744608382,cat_images\Whiskas Mackerel In Jelly Wet Food For Junior (2-1.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Quail Egg In Broth Canned Cat Wet Food-80 gm,129.00,https://headsupfortails.com/products/meowsi-by-huft-chicken-breast-with-quail-egg-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0535.jpg?v=1741695679,cat_images\Meowsi by HUFT Chicken Breast With Quail Egg In Br.jpg,Kitten Food,Cat
Meowsi By HUFT Tuna & Chicken In Broth Canned Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/huft-meowsi-tuna-chicken-in-broth-canned-cat-wet-food-80-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0530_dd8d8019-88d0-4033-9ec7-8eca1361a129.jpg?v=1741695454,cat_images\Meowsi By HUFT Tuna & Chicken In Broth Canned Cat .jpg,Kitten Food,Cat
Meowsi by HUFT Tuna & Shrimp in Broth Canned Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-shrimp-in-broth-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/14-2.jpg?v=1741696600,cat_images\Meowsi by HUFT Tuna & Shrimp in Broth Canned Cat W.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken & Salmon Mousse Kitten Wet Food - 70 gm,99.00,https://headsupfortails.com/products/meowsi-chicken-salmon-mousse-kitten-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/15_2.jpg?v=1742468181,cat_images\Meowsi by HUFT Chicken & Salmon Mousse Kitten Wet .jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Mousse Kitten Wet Food - 70 gm,99.00,https://headsupfortails.com/products/meowsi-chicken-kitten-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/2_2_996630d5-a59b-4ea9-bd95-82290aa03dd8.jpg?v=1742468336,cat_images\Meowsi by HUFT Chicken Mousse Kitten Wet Food - 70.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Duck Mousse Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-by-huft-chicken-breast-with-duck-mousse-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/13_1.jpg?v=1742470142,cat_images\Meowsi by HUFT Chicken Breast With Duck Mousse Cat.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast In Broth Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-in-broth-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/12_1_966b14bc-c16b-478f-af76-c45c00f24ab9.jpg?v=1742468036,cat_images\Meowsi by HUFT Chicken Breast In Broth Cat Wet Foo.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast Mousse Canned Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-mousse-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0490_68c4e3f4-2d5c-48d3-8482-a2fa1c7ea598.jpg?v=1741693872,cat_images\Meowsi by HUFT Chicken Breast Mousse Canned Cat We.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast Mousse Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-mousse-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3_2_56f7fcce-12dc-40f4-8a94-9fd6d0c05461.jpg?v=1741697462,cat_images\Meowsi by HUFT Chicken Breast Mousse Cat Wet Food .jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast Pate Canned Cat Wet Food - 80 gm,140.00,https://headsupfortails.com/products/meowsi-chicken-breast-pate-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0473_b70c31fc-6ece-4d75-a245-32db0165c4de.jpg?v=1742473079,cat_images\Meowsi by HUFT Chicken Breast Pate Canned Cat Wet .jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast Pate Cat Wet Food - 80 gm,140.00,https://headsupfortails.com/products/meowsi-chicken-breast-pate-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8_1_eedf5528-8d35-4bfd-9202-27d96fa46c05.jpg?v=1741699395,cat_images\Meowsi by HUFT Chicken Breast Pate Cat Wet Food - .jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Duck In Broth Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-duck-in-broth-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/18_1_7864a6c4-4d14-43a8-b9f2-1a452e2f8616.jpg?v=1741782504,cat_images\Meowsi by HUFT Chicken Breast With Duck In Broth C.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Duck Mousse Canned Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-duck-mousse-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0500.jpg?v=1741694317,cat_images\Meowsi by HUFT Chicken Breast With Duck Mousse Can.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Duck Pate Canned Cat Wet Food - 80 gm,140.00,https://headsupfortails.com/products/meowsi-by-huft-chicken-breast-with-duck-pate-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0480.jpg?v=1741693393,cat_images\Meowsi by HUFT Chicken Breast With Duck Pate Canne.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Duck Pate Cat Wet Food - 80 gm,140.00,https://headsupfortails.com/products/meowsi-by-huft-chicken-breast-with-duck-pate-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/7_1_c938d548-9ec5-4d40-9879-c962a4dfa0fb.jpg?v=1741699267,cat_images\Meowsi by HUFT Chicken Breast With Duck Pate Cat W.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Quail Egg In Broth Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-quail-egg-in-broth-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/17_2.jpg?v=1741757997,cat_images\Meowsi by HUFT Chicken Breast With Quail Egg In Br.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Quail Egg Mousse Canned Cat Wet Food-80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-quail-egg-mousse-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0495.jpg?v=1741696232,cat_images\Meowsi by HUFT Chicken Breast With Quail Egg Mouss.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Quail Egg Mousse Cat Wet Food - 80 gm,129.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-quail-egg-mousse-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/14_1.jpg?v=1741700046,cat_images\Meowsi by HUFT Chicken Breast With Quail Egg Mouss.jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Quail Egg Pate Canned Cat Wet Food - 80 gm,140.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-quail-egg-pate-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0468.jpg?v=1741695871,cat_images\Meowsi by HUFT Chicken Breast With Quail Egg Pate .jpg,Kitten Food,Cat
Meowsi by HUFT Chicken Breast With Quail Egg Pate Cat Wet Food - 80 gm,140.00,https://headsupfortails.com/products/meowsi-chicken-breast-with-quail-egg-pate-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_2_bef20cf5-28b0-475c-9702-e046ea6123ba.jpg?v=1742546297,cat_images\Meowsi by HUFT Chicken Breast With Quail Egg Pate .jpg,Kitten Food,Cat
Meowsi By HUFT Tuna & Chicken In Broth Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-chicken-in-broth-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/10_1_0186149c-531a-4dae-a494-80f39fa38f51.jpg?v=1741782959,cat_images\Meowsi By HUFT Tuna & Chicken In Broth Cat Wet Foo.jpg,Kitten Food,Cat
Meowsi By HUFT Tuna & Chicken in Mousse Canned Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-chicken-in-mousse-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/13-4.jpg?v=1741696416,cat_images\Meowsi By HUFT Tuna & Chicken in Mousse Canned Cat.jpg,Kitten Food,Cat
Meowsi By HUFT Tuna & Chicken in Mousse Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-chicken-in-mousse-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/11_2_dba1ac99-f5cc-4b30-ae6a-fd8fbcbb97a2.jpg?v=1741699721,cat_images\Meowsi By HUFT Tuna & Chicken in Mousse Cat Wet Fo.jpg,Kitten Food,Cat
Meowsi By HUFT Tuna & Chicken Pate Canned Cat Wet Food - 80 gm,160.00,https://headsupfortails.com/products/meowsi-tuna-chicken-pate-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0462_60cfb986-a400-4aba-94d4-ad7cc75f2c6b.jpg?v=1741692720,cat_images\Meowsi By HUFT Tuna & Chicken Pate Canned Cat Wet .jpg,Kitten Food,Cat
Meowsi By HUFT Tuna & Chicken Pate Cat Wet Food - 80 gm,160.00,https://headsupfortails.com/products/meowsi-tuna-chicken-pate-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/16_1.jpg?v=1741700268,cat_images\Meowsi By HUFT Tuna & Chicken Pate Cat Wet Food - .jpg,Kitten Food,Cat
Meowsi by HUFT Tuna & Shrimp in Broth Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-shrimp-in-broth-cat-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/9_1_fa2db319-9720-41fa-ad32-f44d52e2ca13.jpg?v=1741783842,cat_images\Meowsi by HUFT Tuna & Shrimp in Broth Cat Wet Food.jpg,Kitten Food,Cat
Meowsi by HUFT Tuna & Shrimp Mousse Canned Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-shrimp-mousse-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0510.jpg?v=1741694513,cat_images\Meowsi by HUFT Tuna & Shrimp Mousse Canned Cat Wet.jpg,Kitten Food,Cat
Meowsi by HUFT Tuna & Shrimp Mousse Cat Wet Food - 80 gm,139.00,https://headsupfortails.com/products/meowsi-tuna-shrimp-mousse-cat-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/19_1.jpg?v=1741758122,cat_images\Meowsi by HUFT Tuna & Shrimp Mousse Cat Wet Food -.jpg,Kitten Food,Cat
Meowsi by HUFT Tuna & Shrimp Pate Canned Cat Wet Food - 80 gm,160.00,https://headsupfortails.com/products/meowsi-tuna-shrimp-pate-canned-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_0485.jpg?v=1741696031,cat_images\Meowsi by HUFT Tuna & Shrimp Pate Canned Cat Wet F.jpg,Kitten Food,Cat
Meowsi by HUFT Tuna & Shrimp Pate Cat Wet Food - 80 gm,160.00,https://headsupfortails.com/products/meowsi-tuna-shrimp-pate-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/6_2_5c810ff1-c4af-4b25-aa2c-772f36b9a904.jpg?v=1741699147,cat_images\Meowsi by HUFT Tuna & Shrimp Pate Cat Wet Food - 8.jpg,Kitten Food,Cat
Meowsi by HUFT Skin & Coat Salmon & Chicken Mousse Cat Wet Food - 70 gm,139.00,https://headsupfortails.com/products/meowsi-skin-coat-salmon-chicken-mousse-cat-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/4_2_e790c143-2f36-4227-8f16-08b939c614c1.jpg?v=1742468595,cat_images\Meowsi by HUFT Skin & Coat Salmon & Chicken Mousse.jpg,Kitten Food,Cat
Whiskas Tasty Mix Seafood Cocktail With Carrot In Gravy Wet Food For Junior (2-12 Months) Kitten- 70 gm Pack,658.00,https://headsupfortails.com/products/whiskas-tasty-mix-seafood-cocktail-with-carrot-junior-kitten-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_8791bb87-8be2-4aca-9186-05a697857146.jpg?v=1744608392,cat_images\Whiskas Tasty Mix Seafood Cocktail With Carrot In .jpg,Kitten Food,Cat
Orijen Biologically Appropriate Nutrition Kitten Dry Food,3499.00,https://headsupfortails.com/products/orijen-biologically-appropriate-dry-food-for-kitten,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/64992718862.jpg?v=1716372473,cat_images\Orijen Biologically Appropriate Nutrition Kitten D.jpg,Kitten Food,Cat
Royal Canin Kitten Care: Instinctive Feast & HUFT Litter Combo - (48 x 85 gm),5069.68,https://headsupfortails.com/products/royal-canin-kitten-care-instinctive-feast-huft-litter-combo-48-x-85-gm,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_49.jpg?v=1744285547,cat_images\Royal Canin Kitten Care Instinctive Feast & HUFT L.jpg,Kitten Food,Cat
Royal Canin Wet Food & HUFT ScratchVille Scratcher Play Combo : Kitten Joy - (48 x 85g),5069.68,https://headsupfortails.com/products/royal-canin-wet-food-huft-scratchville-scratcher-play-combo-kitten-joy-48-x-85g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/KittenJoyRoyalCaninWetFood_HUFTScratchVilleScratcherPlayCombo_48x85g.jpg?v=1744263151,cat_images\Royal Canin Wet Food & HUFT ScratchVille Scratcher.jpg,Kitten Food,Cat
Royal Canin Kitten Dry Food & HUFT Vanilla & Honey Shampoo Combo : Happy Tummy & Healthy Coat - 2 kg,2473.68,https://headsupfortails.com/products/royal-canin-kitten-dry-food-huft-vanilla-honey-shampoo-combo-happy-tummy-healthy-coat-2-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HAPPYT_1.jpg?v=1744275155,cat_images\Royal Canin Kitten Dry Food & HUFT Vanilla & Honey.jpg,Kitten Food,Cat
Schesir 61% Chicken Fillets with Aloe Wet Kitten Food - 85 g,169.00,https://headsupfortails.com/products/schesir-61-chicken-fillets-with-aloe-wet-kitten-food-85-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Schesir61_ChickenFilletswithAloeWetKittenFood-85g.jpg?v=1744785621,cat_images\Schesir 61% Chicken Fillets with Aloe Wet Kitten F.jpg,Kitten Food,Cat
Schesir Tuna Kitten Wet Food - 85 g,169.00,https://headsupfortails.com/products/schesir-chicken-kitten-wet-food-85-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/8005852171030-1-schesir-umido-gatto-tonnetto-busta85-new.jpg?v=1744785538,cat_images\Schesir Tuna Kitten Wet Food - 85 g.jpg,Kitten Food,Cat
Applaws Tuna in Jelly For Kittens Wet Cat Food - 70 g,165.00,https://headsupfortails.com/products/applaws-75-wet-cat-food-for-kittens-tuna-in-jelly70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/ApplawsNaturalPremiumWetCatFoodforKittens_TunaFillet70gCan_1.jpg?v=1733554097,cat_images\Applaws Tuna in Jelly For Kittens Wet Cat Food - 7.jpg,Kitten Food,Cat
Schesir Baby Chicken With Chicken Liver In Broth Wet Food For Kitten - 70 gm,189.00,https://headsupfortails.com/products/schesir-baby-chicken-with-chicken-liver,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8005852111050.jpg?v=1744785529,cat_images\Schesir Baby Chicken With Chicken Liver In Broth W.jpg,Kitten Food,Cat
Beaphar Lactol Milk Replacement Powder Dry Food For New Born Kitten,1150.00,https://headsupfortails.com/products/beaphar-lactol-new-born-milk-replacement-powder-dry-food-for-kitten,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Frame106723694_1_1800x1800copy.jpg?v=1736932207,cat_images\Beaphar Lactol Milk Replacement Powder Dry Food Fo.jpg,Supplements,Cat
